Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,10.268048,-
6,100,Daño
7,9.028925,-
8,21.05814,-
9,-0.332015,-
10,11.176784,-
11,7.648007,-
12,-0.489506,-
13,0.853096,-
14,17.871023,-
15,0.120752,-
16,10.632039,-
17,-1.019515,-
18,1.657629,-
19,2.200747,-
20,-1.102836,-
21,13.598138,-
22,-0.805486,-
23,9.87194,-
24,-0.489996,-
25,-1.139147,-
26,-0.294261,-
27,-0.303493,-
28,-1.223954,-
29,-1.046858,-
30,5.116996,-
31,-1.064794,-
32,7.950412,-
33,-1.082021,-
34,-0.992783,-
35,-1.021315,-
36,-1.168448,-
37,-1.037742,-
38,1.67251,-
39,-1.05959,-
40,2.110821,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
