Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.480328,-
6,1.946156,-
7,11.515162,-
8,4.95877,-
9,1.286966,-
10,1.286862,-
11,1.290948,-
12,1.290037,-
13,2.155673,-
14,2.064601,-
15,1.560234,-
16,1.43948,-
17,1.289616,-
18,1.290602,-
19,1.288292,-
20,1.28959,-
21,2.531024,-
22,100,Daño
23,6.806903,-
24,17.161452,-
25,1.325337,-
26,1.299649,-
27,1.279505,-
28,1.278168,-
29,1.683611,-
30,1.37036,-
31,1.593724,-
32,1.628775,-
33,1.316204,-
34,1.304742,-
35,1.293726,-
36,1.285702,-
37,1.330585,-
38,1.335808,-
39,1.540052,-
40,1.342797,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
