Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.333963,-
6,9.161193,-
7,-1.271646,-
8,12.570887,-
9,-3.970595,-
10,-4.493527,-
11,-4.640362,-
12,-4.045806,-
13,-2.25352,-
14,-2.750468,-
15,-2.834319,-
16,-2.82916,-
17,-2.669784,-
18,-3.419351,-
19,-3.559066,-
20,-2.708443,-
21,1.243223,-
22,1.25164,-
23,1.45954,-
24,0.407373,-
25,-2.951575,-
26,-2.64133,-
27,-3.005796,-
28,-3.179675,-
29,19.754345,-
30,12.353554,-
31,2.358969,-
32,-0.210769,-
33,4.81768,-
34,3.224376,-
35,3.577211,-
36,3.985995,-
37,13.049237,-
38,100,Daño
39,10.117075,-
40,4.601902,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
