Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.89525,-
6,19.011837,-
7,5.918822,-
8,21.511783,-
9,1.629307,-
10,2.645814,-
11,2.227395,-
12,4.317212,-
13,2.95781,-
14,4.540803,-
15,100,Daño
16,1.895913,-
17,0.979769,-
18,1.305786,-
19,5.667819,-
20,8.409012,-
21,7.518204,-
22,19.589569,-
23,1.788221,-
24,6.410448,-
25,0.481745,-
26,0.438967,-
27,2.356573,-
28,2.302863,-
29,1.062379,-
30,1.94473,-
31,2.869778,-
32,1.626772,-
33,0.65204,-
34,0.356599,-
35,0.888346,-
36,1.174842,-
37,0.584379,-
38,0.437352,-
39,1.229496,-
40,0.499631,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
