Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.699273,-
6,2.158144,-
7,11.809707,-
8,4.866985,-
9,1.621916,-
10,1.621038,-
11,1.631134,-
12,1.627982,-
13,2.55349,-
14,2.324153,-
15,1.901537,-
16,1.72041,-
17,1.632169,-
18,1.632074,-
19,1.629447,-
20,1.631254,-
21,3.86799,-
22,100,Daño
23,6.285495,-
24,17.286254,-
25,1.661441,-
26,1.641435,-
27,1.628921,-
28,1.627218,-
29,1.964957,-
30,1.7297,-
31,1.913352,-
32,1.980742,-
33,1.654906,-
34,1.642852,-
35,1.629049,-
36,1.628209,-
37,1.692871,-
38,1.658234,-
39,1.831399,-
40,1.670378,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
