Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.233044,-
6,18.701084,-
7,18.165157,-
8,3.728793,-
9,1.660526,-
10,0.871358,-
11,1.432654,-
12,1.731343,-
13,4.264745,-
14,2.061481,-
15,3.813194,-
16,100,Daño
17,5.98264,-
18,0.382519,-
19,0.583847,-
20,3.518302,-
21,3.526106,-
22,12.048194,-
23,11.678166,-
24,0.996401,-
25,1.531958,-
26,0.144302,-
27,0.357171,-
28,1.64024,-
29,0.955011,-
30,0.57718,-
31,1.588245,-
32,2.267209,-
33,0.70443,-
34,0.335118,-
35,0.178662,-
36,0.484807,-
37,0.345048,-
38,0.444834,-
39,0.446152,-
40,0.896873,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
