Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,21.415946,-
6,5.693734,-
7,18.862092,-
8,18.483341,-
9,0.985124,-
10,3.709346,-
11,1.613595,-
12,2.017799,-
13,1.549743,-
14,100,Daño
15,4.129872,-
16,2.632785,-
17,0.498203,-
18,7.961144,-
19,5.230507,-
20,0.844722,-
21,19.150517,-
22,7.143525,-
23,6.156523,-
24,1.480165,-
25,0.266663,-
26,2.080743,-
27,2.166195,-
28,0.237018,-
29,1.528177,-
30,2.792864,-
31,1.87238,-
32,0.950274,-
33,0.533743,-
34,1.046071,-
35,0.779107,-
36,0.245807,-
37,0.495237,-
38,1.228016,-
39,0.439868,-
40,0.578541,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
