Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.92075,-
6,21.55615,-
7,5.953136,-
8,19.026598,-
9,2.665133,-
10,1.635296,-
11,4.325886,-
12,2.246425,-
13,2.962998,-
14,1.902065,-
15,100,Daño
16,4.60419,-
17,1.313804,-
18,0.983358,-
19,8.430227,-
20,5.679888,-
21,1.779949,-
22,19.670314,-
23,7.547802,-
24,6.417891,-
25,0.442873,-
26,0.485194,-
27,2.309051,-
28,2.362058,-
29,1.068203,-
30,1.632611,-
31,2.876358,-
32,1.951528,-
33,0.35836,-
34,0.655562,-
35,1.179052,-
36,0.89092,-
37,0.588861,-
38,0.503611,-
39,1.235831,-
40,0.440581,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
