Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,3.8538404074785211,-
6,0.6605666298911167,-
7,0.66068524494682546,-
8,3.8523457145725879,-
9,100,Daño
10,3.5089891720618542,-
11,0.67499382177336376,-
12,3.5088784293914452,-
13,20.440040934141457,-
14,0.45940496718418933,-
15,0.46000503534586273,-
16,20.439649487624763,-
17,19.554283632435425,-
18,8.7126147286244269,-
19,1.0616768303330704,-
20,8.7124213487409818,-
21,7.9316326326444182,-
22,7.9310814031938364,-
23,1.0091802892993254,-
24,1.0094754882142414,-
25,8.1027574552882218,-
26,5.0924684985192723,-
27,1.492889080342332,-
28,5.0922097725311364,-
29,4.8557495652280451,-
30,2.226753888109259,-
31,2.2267037204511722,-
32,4.8557993004175621,-
33,4.622577547179425,-
34,3.5105258368726409,-
35,1.9457800956294826,-
36,3.510306272123731,-
37,3.5153364230539506,-
38,2.4714963422312857,-
39,2.4715444571551477,-
40,3.515157629339654,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
