Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.6899280287746699,-
6,13.570775731918774,-
7,4.173575087162499,-
8,4.8124912979797703,-
9,2.3589386858246879,-
10,0.58924242506000257,-
11,1.453196524242542,-
12,3.3120582990067331,-
13,5.4111546901809762,-
14,3.3838254227519777,-
15,4.8780476190241524,-
16,8.8730813650538476,-
17,6.197926176981972,-
18,1.3045827962153846,-
19,1.2948181956722702,-
20,1.5793543670346961,-
21,100,Daño
22,3.6161654110407344,-
23,14.827787017709863,-
24,8.1897372244349143,-
25,8.786558120702491,-
26,2.0092799447279108,-
27,1.9597912492757243,-
28,12.270397034461244,-
29,2.8188946376584414,-
30,3.0844753861819072,-
31,3.4859797531012324,-
32,7.4050168863144332,-
33,5.4832919044865998,-
34,2.2344806106865258,-
35,2.1970289809925538,-
36,5.1531834636433018,-
37,2.3785925811122972,-
38,2.2130725323971747,-
39,2.2588333466532338,-
40,3.5509724971550312,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
