Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,27.104966117723606,-
6,20.391409689319222,-
7,27.102598655033933,-
8,28.955267362343584,-
9,36.368742854401617,-
10,25.85227007587584,-
11,25.777140580448826,-
12,36.441313316269046,-
13,24.269567789103171,-
14,25.789595295213381,-
15,24.250345923913439,-
16,46.254299899312613,-
17,35.010614675507917,-
18,20.477375912433494,-
19,20.391858700144176,-
20,35.091103921809399,-
21,32.665573757371334,-
22,11.501707720344617,-
23,14.436983591828604,-
24,11.500125861782839,-
25,13.888431368352961,-
26,2.3241793731125791,-
27,2.2780878269918694,-
28,13.926062099706993,-
29,5.2385166084016204,-
30,16.308001397345929,-
31,5.3290427327221739,-
32,7.6026586435888097,-
33,16.380995685637661,-
34,17.700136938571251,-
35,17.660541677975768,-
36,16.411644768738174,-
37,21.64918015832292,-
38,100,Daño
39,21.797432500082909,-
40,25.997942492938307,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
