Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.8694545671570006,-
6,18.412210487602408,-
7,1.1173559847220802,-
8,17.586922515522762,-
9,-7.4083075617167067,-
10,-7.49435345130588,-
11,-7.8455179638959285,-
12,-7.7994808915629346,-
13,-4.5347662308582688,-
14,-0.43704254793440817,-
15,-4.7421278428860232,-
16,-0.54134437383527845,-
17,-3.0517131274329592,-
18,-3.5105749622029885,-
19,-6.1139318782055101,-
20,-5.6820993897338763,-
21,-3.5084356502574332,-
22,0.7829479157370568,-
23,-2.775012744216077,-
24,-5.0348078084702994,-
25,0.47087287374222003,-
26,0.70675174669592233,-
27,-5.5418592317524986,-
28,-6.7982322063670368,-
29,-4.5219848388821982,-
30,-0.39330408211306206,-
31,-3.4967550626638499,-
32,-4.2545448166638895,-
33,3.1519148111295845,-
34,2.4334346571955416,-
35,5.3099691658487558,-
36,5.4489333930876516,-
37,11.108313908459225,-
38,17.321907561420041,-
39,100,Daño
40,12.890380009302612,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
