Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,99.869484888182512,Daño
6,100,Daño
7,99.976881530520487,Daño
8,99.908078102809924,Daño
9,32.293097991431971,-
10,33.218212653777755,-
11,32.869846328862337,-
12,32.6496628897902,-
13,60.210314750494177,Daño
14,61.626067211414515,Daño
15,60.195821395178392,Daño
16,59.415544385700784,Daño
17,34.891558412434499,-
18,36.549014742129636,-
19,35.757966759937936,-
20,35.618449455107907,-
21,49.968061929500166,-
22,49.908474092859699,-
23,51.070788754958649,Daño
24,49.811690697099046,-
25,40.995386875582767,-
26,42.840309801661405,-
27,41.957541481634877,-
28,41.806919278218338,-
29,41.580784938508287,-
30,42.254523658264262,-
31,41.572039810762043,-
32,41.47028571736692,-
33,49.696837362431523,-
34,50.93756242130987,Daño
35,50.282339207452253,Daño
36,50.297659334530564,Daño
37,46.003153611436467,-
38,46.141099570040495,-
39,46.005829002894657,-
40,45.965721888667289,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
