Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.048276,-
6,100,Daño
7,14.614951,-
8,56.357307,Daño
9,3.375697,-
10,9.317636,-
11,7.956299,-
12,2.469348,-
13,4.707137,-
14,10.717852,-
15,5.25048,-
16,14.178982,-
17,2.438396,-
18,1.47405,-
19,1.439622,-
20,2.252101,-
21,14.750256,-
22,2.698704,-
23,8.495176,-
24,1.434795,-
25,0.733151,-
26,1.707439,-
27,1.252373,-
28,0.68045,-
29,0.523068,-
30,1.463425,-
31,0.470601,-
32,0.767771,-
33,0.798364,-
34,1.356045,-
35,1.047612,-
36,0.827688,-
37,0.396411,-
38,1.447937,-
39,0.403224,-
40,1.243996,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
