Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,100,Daño
6,99.852298,Daño
7,96.374244,Daño
8,96.225577,Daño
9,18.811105,-
10,15.241151,-
11,18.813869,-
12,21.807917,-
13,60.419087,Daño
14,59.217006,Daño
15,61.93707,Daño
16,60.733428,Daño
17,33.418874,-
18,33.459151,-
19,33.424802,-
20,33.676435,-
21,47.837785,-
22,55.069995,Daño
23,51.125943,Daño
24,51.788645,Daño
25,41.865109,-
26,44.951825,-
27,41.876329,-
28,39.533343,-
29,45.635117,-
30,43.71128,-
31,45.826724,-
32,43.889832,-
33,46.567415,-
34,46.176061,-
35,46.579595,-
36,56.617163,Daño
37,50.366326,Daño
38,49.13842,-
39,58.40376,Daño
40,57.169089,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
