Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,9.27024,-
6,5.685803,-
7,10.226827,-
8,6.896282,-
9,-6.134512,-
10,-6.436628,-
11,-6.529446,-
12,-6.252782,-
13,-2.221661,-
14,-0.247562,-
15,-2.198263,-
16,-0.263277,-
17,-2.575367,-
18,-4.42214,-
19,-5.081529,-
20,-3.145348,-
21,3.239375,-
22,-3.592443,-
23,-1.638585,-
24,-3.395037,-
25,-0.622415,-
26,-5.191182,-
27,-4.534385,-
28,-0.395039,-
29,-3.492827,-
30,1.998158,-
31,-0.827705,-
32,-1.233396,-
33,5.107045,-
34,4.823045,-
35,5.409393,-
36,3.97757,-
37,13.215784,-
38,100,Daño
39,16.645968,-
40,15.261423,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
