Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.821973,-
6,2.408743,-
7,2.855513,-
8,11.839911,-
9,1.210255,-
10,1.16049,-
11,1.159168,-
12,1.214959,-
13,2.804682,-
14,4.216725,-
15,3.002219,-
16,2.260913,-
17,1.303404,-
18,1.301516,-
19,1.312286,-
20,1.299494,-
21,16.268017,-
22,8.093315,-
23,100,Daño
24,2.847261,-
25,1.437483,-
26,1.447199,-
27,1.431826,-
28,1.425507,-
29,1.917077,-
30,1.816146,-
31,1.928085,-
32,1.962923,-
33,1.436636,-
34,1.447761,-
35,1.498556,-
36,1.480665,-
37,1.466276,-
38,1.526216,-
39,1.459541,-
40,1.679665,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
