Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,-1.660084,-
6,5.00528,-
7,-1.310117,-
8,5.575221,-
9,-2.460487,-
10,-2.465599,-
11,-2.420156,-
12,-2.458486,-
13,-2.595097,-
14,-0.409342,-
15,-2.414659,-
16,0.302263,-
17,-1.333105,-
18,-1.167865,-
19,-0.857036,-
20,-1.19432,-
21,0.373932,-
22,-2.375091,-
23,1.413969,-
24,-1.51483,-
25,-0.453019,-
26,0.143966,-
27,-0.423864,-
28,-1.262235,-
29,1.612083,-
30,-0.087831,-
31,-0.961215,-
32,0.304999,-
33,4.720601,-
34,4.544424,-
35,4.562656,-
36,5.284003,-
37,4.689562,-
38,8.04045,-
39,9.341026,-
40,100,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
