Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,6.669346,-
6,3.207111,-
7,4.24316,-
8,6.799786,-
9,2.244672,-
10,2.693239,-
11,1.440993,-
12,2.138973,-
13,4.386709,-
14,4.07617,-
15,4.401351,-
16,4.053776,-
17,3.364555,-
18,1.956649,-
19,2.944427,-
20,3.624614,-
21,9.593985,-
22,5.099815,-
23,7.450605,-
24,9.885067,-
25,4.240566,-
26,3.738797,-
27,4.204928,-
28,4.479361,-
29,8.955693,-
30,5.108669,-
31,13.114335,-
32,100,Daño
33,3.864854,-
34,3.683795,-
35,4.077029,-
36,5.130568,-
37,2.934949,-
38,3.56601,-
39,5.042048,-
40,5.200153,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
