Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.878857,-
6,21.461664,-
7,18.862982,-
8,18.991115,-
9,2.202576,-
10,4.300652,-
11,1.616578,-
12,2.618853,-
13,100,Daño
14,1.889142,-
15,2.94659,-
16,4.472138,-
17,5.648674,-
18,8.378778,-
19,0.972829,-
20,1.293936,-
21,1.79541,-
22,6.399671,-
23,7.486688,-
24,19.492114,-
25,2.348036,-
26,2.293314,-
27,0.476714,-
28,0.433379,-
29,2.860428,-
30,1.624613,-
31,1.054824,-
32,1.938836,-
33,0.884141,-
34,1.168322,-
35,0.646853,-
36,0.353714,-
37,1.220413,-
38,0.494992,-
39,0.578056,-
40,0.43421,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
