Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.835898,-
6,21.371691,-
7,18.80609,-
8,18.93462,-
9,2.176487,-
10,4.282137,-
11,1.602041,-
12,2.586836,-
13,100,Daño
14,1.88013,-
15,2.932875,-
16,4.393464,-
17,5.627423,-
18,8.344108,-
19,0.968296,-
20,1.282944,-
21,1.807122,-
22,6.386125,-
23,7.446912,-
24,19.332533,-
25,2.340923,-
26,2.284752,-
27,0.475175,-
28,0.43091,-
29,2.851383,-
30,1.618658,-
31,1.049441,-
32,1.931439,-
33,0.883174,-
34,1.163808,-
35,0.644504,-
36,0.354913,-
37,1.210005,-
38,0.491486,-
39,0.572598,-
40,0.432566,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
