Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,11.452771,-
6,2.1282,-
7,1.621147,-
8,2.348011,-
9,1.356436,-
10,1.35786,-
11,1.27802,-
12,1.274968,-
13,1.832674,-
14,2.401313,-
15,3.890248,-
16,2.533623,-
17,1.32507,-
18,1.33693,-
19,1.3133,-
20,1.334056,-
21,2.306159,-
22,16.337244,-
23,3.186643,-
24,100,Daño
25,1.323548,-
26,1.338851,-
27,1.363142,-
28,1.333006,-
29,1.684364,-
30,1.732766,-
31,1.496223,-
32,1.695893,-
33,1.342023,-
34,1.318041,-
35,1.363033,-
36,1.36572,-
37,1.473709,-
38,1.36273,-
39,1.352841,-
40,1.331632,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
