Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,-2.048898,-
6,8.52661,-
7,4.812894,-
8,12.417993,-
9,-2.754438,-
10,-4.021147,-
11,-3.747798,-
12,-2.546211,-
13,-1.909183,-
14,-2.245555,-
15,-1.324007,-
16,-1.592284,-
17,-2.242524,-
18,-3.436185,-
19,-3.303718,-
20,-2.115898,-
21,1.423396,-
22,0.615405,-
23,1.433852,-
24,1.267276,-
25,-3.957526,-
26,-3.597332,-
27,-3.158035,-
28,-3.570178,-
29,1.769687,-
30,12.000139,-
31,19.78358,-
32,-0.991086,-
33,3.077322,-
34,2.804237,-
35,2.555487,-
36,3.971248,-
37,9.149841,-
38,100,Daño
39,12.046662,-
40,3.578857,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
