Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,42.595539,-
6,53.836061,Daño
7,42.620746,-
8,55.712699,Daño
9,25.620121,-
10,25.118544,-
11,25.634547,-
12,25.11331,-
13,16.885115,-
14,20.826559,-
15,16.877053,-
16,14.859907,-
17,27.751584,-
18,27.670971,-
19,27.955427,-
20,27.491436,-
21,33.789542,-
22,98.121687,Daño
23,100,Daño
24,98.129142,Daño
25,29.067231,-
26,29.271784,-
27,28.934339,-
28,29.443551,-
29,51.385703,Daño
30,62.709682,Daño
31,51.41299,Daño
32,21.534622,-
33,34.874536,-
34,34.062032,-
35,33.881945,-
36,35.085981,-
37,39.544279,-
38,38.11578,-
39,39.555196,-
40,37.231204,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
