Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,2.13695,-
6,1.817475,-
7,6.117587,-
8,12.019779,-
9,1.409008,-
10,1.403112,-
11,1.40513,-
12,1.407853,-
13,2.301075,-
14,2.313864,-
15,1.787638,-
16,1.615176,-
17,1.416626,-
18,1.422507,-
19,1.424112,-
20,1.416757,-
21,17.40616,-
22,7.138221,-
23,100,Daño
24,1.544646,-
25,1.426932,-
26,1.463801,-
27,1.521306,-
28,1.428424,-
29,1.545927,-
30,1.79868,-
31,1.711155,-
32,1.813708,-
33,1.470763,-
34,1.4848,-
35,1.515168,-
36,1.468187,-
37,1.542614,-
38,1.465483,-
39,1.562809,-
40,1.791353,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
