Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,31.644315,-
6,9.027384,-
7,100,Daño
8,7.925742,-
9,-6.312779,-
10,-6.284295,-
11,-6.186839,-
12,-6.230337,-
13,7.895465,-
14,-5.626523,-
15,14.816223,-
16,-5.482832,-
17,-6.051454,-
18,-5.998678,-
19,-6.087376,-
20,-6.129113,-
21,-4.771709,-
22,41.633829,-
23,-4.369363,-
24,18.118625,-
25,-6.405663,-
26,-6.407176,-
27,-6.177582,-
28,-6.192761,-
29,-6.379926,-
30,-6.011462,-
31,-5.136005,-
32,-5.97924,-
33,-5.706379,-
34,-5.74917,-
35,-5.693237,-
36,-5.654592,-
37,-1.721611,-
38,-4.791848,-
39,-0.893069,-
40,-4.757407,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
