Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,99.869546,Daño
6,85.057185,Daño
7,100,Daño
8,92.003657,Daño
9,43.210056,-
10,43.123389,-
11,42.979246,-
12,43.352026,-
13,80.139047,Daño
14,60.778953,Daño
15,80.113721,Daño
16,80.667727,Daño
17,53.746877,Daño
18,53.424035,Daño
19,53.326016,Daño
20,53.837349,Daño
21,81.52535,Daño
22,62.399107,Daño
23,83.093437,Daño
24,62.315824,Daño
25,66.547234,Daño
26,67.055983,Daño
27,66.820073,Daño
28,66.7733,Daño
29,60.082253,Daño
30,61.430794,Daño
31,60.10099,Daño
32,58.484093,Daño
33,73.702245,Daño
34,74.491474,Daño
35,74.435518,Daño
36,73.751884,Daño
37,63.05505,Daño
38,63.843883,Daño
39,63.06098,Daño
40,63.785252,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
