Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,99.992897,Daño
6,61.374605,Daño
7,100,Daño
8,61.35181,Daño
9,15.156281,-
10,15.03759,-
11,15.155969,-
12,15.037324,-
13,50.525951,Daño
14,31.32012,-
15,50.522501,Daño
16,31.297632,-
17,34.348763,-
18,34.271353,-
19,34.346869,-
20,34.270976,-
21,95.412808,Daño
22,97.174867,Daño
23,95.466585,Daño
24,97.229224,Daño
25,55.846833,Daño
26,55.660495,Daño
27,55.840498,Daño
28,55.659777,Daño
29,63.681027,Daño
30,63.187985,Daño
31,63.675295,Daño
32,63.184805,Daño
33,68.442033,Daño
34,68.395656,Daño
35,68.426045,Daño
36,68.394973,Daño
37,64.495415,Daño
38,62.6523,Daño
39,64.487003,Daño
40,62.675655,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
