Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,20.56715162542456,-
6,20.18772681658451,-
7,4.141229151089207,-
8,23.32857481161798,-
9,0.9439349679763935,-
10,2.27986068629064,-
11,2.545184552875142,-
12,2.220543362571703,-
13,2.665015356393189,-
14,5.228174429075513,-
15,100.0,Daño
16,4.504371504477562,-
17,0.5074970018237364,-
18,0.9481983136937627,-
19,4.0699980772450735,-
20,6.718093917309889,-
21,13.136378863341832,-
22,14.824237790371198,-
23,1.1613915647631126,-
24,3.9265766998693605,-
25,0.20724117276998288,-
26,0.5292993619843059,-
27,1.8495968551394775,-
28,1.7790963771391035,-
29,0.704391299502382,-
30,1.7499605452767502,-
31,2.480002293797608,-
32,1.0844898394015705,-
33,0.4447221070798495,-
34,0.2786774109361999,-
35,0.5762992653832469,-
36,0.8733848571868695,-
37,0.5917058063678234,-
38,0.522197721908087,-
39,1.1323292286317062,-
40,0.43524010064278257,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
