Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,100.0,Daño
6,17.981687598437038,-
7,21.332170436357732,-
8,15.768912671555302,-
9,10.232363179854614,-
10,15.334467914894956,-
11,-1.305739266979642,-
12,-1.532255557109238,-
13,15.743423446486604,-
14,0.9374451748129102,-
15,-1.4880596181543169,-
16,-0.26367855839459,-
17,2.6084414598242955,-
18,1.7849634671581647,-
19,-2.2749193276313475,-
20,-2.400744495431465,-
21,-1.2170009507805841,-
22,1.6891979076063717,-
23,-1.8080177875158434,-
24,15.028203495006467,-
25,-1.030530157477811,-
26,-1.01659878116733,-
27,-2.445343263639493,-
28,-2.5770988441822396,-
29,-1.6587094674042193,-
30,-2.2298870348150586,-
31,-2.2475131578279495,-
32,-2.2769382132175857,-
33,-2.199385556533324,-
34,-2.149443466463205,-
35,-2.3132558511731287,-
36,-2.4534535035328706,-
37,-1.0949310948311255,-
38,-2.1905488483123228,-
39,-1.5390465878143509,-
40,-2.238669798157453,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
