Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,14.106091596378933,-
6,0.6802593060227267,-
7,10.959542049922517,-
8,7.051657891312573,-
9,-1.3276568122849168,-
10,-1.3927653685412666,-
11,-1.8657543292957217,-
12,-1.7662950289061026,-
13,0.2187260541608136,-
14,0.2368930871787162,-
15,0.40302573958430743,-
16,0.7514133495753258,-
17,0.012449522950791178,-
18,-0.04537664292368202,-
19,-0.7722564759852504,-
20,-0.6965820621687856,-
21,3.6638054892404175,-
22,3.6461190145233613,-
23,3.1364869403505478,-
24,3.756429239682451,-
25,-0.259620984240613,-
26,-0.4866444096977014,-
27,-0.2845738310335257,-
28,0.0014465535194396477,-
29,2.278305473558651,-
30,4.734879376608879,-
31,14.285496159352986,-
32,21.150766481995383,-
33,7.243745451993876,-
34,6.441938339951411,-
35,6.037286881310617,-
36,5.6458941932488464,-
37,7.011005494600971,-
38,12.36710387585956,-
39,100.0,Daño
40,15.074898305944046,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
