Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,-1.1636055194211599,-
6,9.386775524650533,-
7,5.58531871940012,-
8,13.140919042595778,-
9,-1.9417092674867433,-
10,-3.1693776452212092,-
11,-2.900831859975923,-
12,-1.7607658443825325,-
13,-1.4505792689598882,-
14,-1.6884449624353994,-
15,-0.8995512701345073,-
16,-1.0921303817069978,-
17,-1.3753342892781828,-
18,-2.5449972707066015,-
19,-2.402298572297709,-
20,-1.2730249072626678,-
21,2.3939199049776696,-
22,1.6770330746332405,-
23,2.3434250041271403,-
24,2.1442195414043503,-
25,-2.965172420316825,-
26,-2.6287496700077755,-
27,-2.1805332118633345,-
28,-2.604555652223299,-
29,2.637847215119825,-
30,12.754383029420605,-
31,20.165258751942304,-
32,0.02765621080487839,-
33,4.03785341972339,-
34,3.7302465144450387,-
35,3.5046894693253527,-
36,4.900077337463501,-
37,9.983452769703947,-
38,100.0,Daño
39,12.774092711163687,-
40,4.548824486157887,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
