Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,7.273317,-
6,7.248387,-
7,3.957711,-
8,5.063483,-
9,1.113597,-
10,1.553766,-
11,2.069561,-
12,0.895631,-
13,3.312064,-
14,4.023611,-
15,3.375169,-
16,3.615099,-
17,1.645576,-
18,1.962787,-
19,1.45592,-
20,1.318663,-
21,7.484866,-
22,8.056521,-
23,4.103611,-
24,5.250007,-
25,2.237277,-
26,2.247398,-
27,1.816865,-
28,2.135625,-
29,100,Daño
30,7.959035,-
31,3.214136,-
32,6.764705,-
33,2.804032,-
34,2.532,-
35,2.313384,-
36,2.706423,-
37,2.655027,-
38,2.243781,-
39,3.095947,-
40,3.193194,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
