Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,30.87775,-
6,58.750253,Daño
7,5.843928,-
8,58.757491,Daño
9,34.740176,-
10,34.740757,-
11,33.9295,-
12,33.930082,-
13,100,Daño
14,98.693468,Daño
15,30.31649,-
16,98.606104,Daño
17,33.490109,-
18,33.492178,-
19,32.02156,-
20,32.023618,-
21,26.030029,-
22,93.11675,Daño
23,26.032481,-
24,98.967488,Daño
25,32.477011,-
26,32.479218,-
27,33.45691,-
28,33.459124,-
29,5.041729,-
30,10.827182,-
31,15.349234,-
32,10.828395,-
33,31.157015,-
34,31.158755,-
35,33.748718,-
36,33.750452,-
37,30.324682,-
38,27.893528,-
39,30.493007,-
40,27.906819,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
