Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.045793,-
6,8.514622,-
7,15.62335,-
8,1.982832,-
9,0.067381,-
10,0.295297,-
11,1.152519,-
12,1.011985,-
13,1.745482,-
14,2.498517,-
15,2.065037,-
16,1.921126,-
17,0.70203,-
18,0.833079,-
19,1.79455,-
20,1.691264,-
21,4.106172,-
22,4.999097,-
23,4.892502,-
24,4.878944,-
25,0.684069,-
26,1.047673,-
27,0.720904,-
28,0.368307,-
29,15.689265,-
30,23.025128,-
31,3.301672,-
32,5.87669,-
33,6.855101,-
34,6.57723,-
35,8.011004,-
36,7.14007,-
37,100,Daño
38,16.115968,-
39,7.920785,-
40,13.290502,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
