Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.610073,-
6,5.506429,-
7,4.784175,-
8,5.968228,-
9,1.091954,-
10,1.833189,-
11,0.784247,-
12,0.683141,-
13,6.760256,-
14,6.549999,-
15,6.401706,-
16,6.654948,-
17,1.861847,-
18,1.204141,-
19,1.026968,-
20,0.992159,-
21,19.405894,-
22,28.221685,-
23,3.14202,-
24,8.444109,-
25,1.557409,-
26,1.574499,-
27,1.751469,-
28,1.70409,-
29,13.344327,-
30,4.033424,-
31,7.002032,-
32,100,Daño
33,1.991552,-
34,1.278403,-
35,1.382738,-
36,1.527837,-
37,1.099113,-
38,2.078955,-
39,1.317477,-
40,1.751919,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
