Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.827995,-
6,7.455658,-
7,7.440336,-
8,3.664717,-
9,1.93926,-
10,2.525714,-
11,2.601543,-
12,3.066145,-
13,6.964844,-
14,6.930489,-
15,6.762602,-
16,6.868964,-
17,3.949912,-
18,4.641022,-
19,4.295663,-
20,2.967624,-
21,6.941498,-
22,9.497555,-
23,8.888674,-
24,4.551502,-
25,5.855139,-
26,6.280788,-
27,5.75719,-
28,5.416606,-
29,14.924155,-
30,100,Daño
31,9.658423,-
32,6.401748,-
33,6.293697,-
34,8.424628,-
35,6.124782,-
36,6.030507,-
37,7.986092,-
38,9.107732,-
39,5.041537,-
40,5.644637,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
