Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.097592,-
6,19.475153,-
7,19.958969,-
8,22.589204,-
9,2.105775,-
10,2.336196,-
11,2.058004,-
12,0.994033,-
13,100,Daño
14,4.78309,-
15,2.485124,-
16,4.367912,-
17,6.49398,-
18,3.924582,-
19,0.874406,-
20,0.517681,-
21,12.785206,-
22,3.831708,-
23,1.135652,-
24,13.64477,-
25,1.705496,-
26,1.796925,-
27,0.494011,-
28,0.208613,-
29,2.408906,-
30,1.703245,-
31,0.666883,-
32,1.044999,-
33,0.822665,-
34,0.561876,-
35,0.260854,-
36,0.42043,-
37,1.036392,-
38,0.492346,-
39,0.530487,-
40,0.396403,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
