Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,0.568945,-
6,0.074528,-
7,3.134381,-
8,10.30291,-
9,0.053646,-
10,0.050571,-
11,0.050906,-
12,0.052616,-
13,0.743631,-
14,1.074055,-
15,0.282205,-
16,0.34528,-
17,0.0567,-
18,0.058494,-
19,0.060201,-
20,0.058515,-
21,15.673906,-
22,4.185146,-
23,100,Daño
24,3.151946,-
25,0.06127,-
26,0.065026,-
27,0.076529,-
28,0.058585,-
29,0.177736,-
30,0.380085,-
31,0.447884,-
32,0.355195,-
33,0.061433,-
34,0.07039,-
35,0.077839,-
36,0.06129,-
37,0.073631,-
38,0.139867,-
39,0.091627,-
40,0.252682,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
