Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.734915,-
6,4.782576,-
7,1.798078,-
8,2.416591,-
9,2.082976,-
10,2.015471,-
11,1.880497,-
12,1.817563,-
13,2.632323,-
14,2.959029,-
15,4.873978,-
16,3.695513,-
17,1.804702,-
18,1.868788,-
19,1.947618,-
20,1.836184,-
21,5.184244,-
22,17.054855,-
23,6.520299,-
24,100,Daño
25,1.776782,-
26,1.76401,-
27,1.734685,-
28,1.749667,-
29,2.217425,-
30,2.440693,-
31,2.277287,-
32,1.931169,-
33,1.731852,-
34,1.737884,-
35,1.728393,-
36,1.724194,-
37,1.76836,-
38,1.707484,-
39,1.754312,-
40,1.693624,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
