Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,24.424968,-
6,31.233432,-
7,24.424955,-
8,17.504031,-
9,16.522512,-
10,30.179958,-
11,30.179691,-
12,16.522764,-
13,23.900875,-
14,100,Daño
15,23.900774,-
16,10.618811,-
17,11.486612,-
18,21.024557,-
19,21.02426,-
20,11.486914,-
21,6.482855,-
22,9.713206,-
23,6.895678,-
24,9.713225,-
25,6.291035,-
26,7.846629,-
27,7.846506,-
28,6.29116,-
29,3.369144,-
30,5.479978,-
31,3.369714,-
32,2.821622,-
33,5.393979,-
34,6.123818,-
35,6.123687,-
36,5.394113,-
37,2.859225,-
38,3.665345,-
39,2.860117,-
40,2.670399,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
