Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,4.786936,-
6,5.794786,-
7,5.798476,-
8,7.322936,-
9,0.68803,-
10,1.019085,-
11,2.048869,-
12,0.417987,-
13,8.045579,-
14,9.015687,-
15,7.7767,-
16,7.867304,-
17,0.677342,-
18,1.451501,-
19,0.430764,-
20,0.590634,-
21,4.703625,-
22,27.017436,-
23,57.348741,Daño
24,4.120835,-
25,1.270103,-
26,1.479813,-
27,1.006099,-
28,1.272604,-
29,100,Daño
30,12.598655,-
31,3.600342,-
32,6.211766,-
33,1.088093,-
34,3.177219,-
35,0.467386,-
36,0.81015,-
37,1.612412,-
38,0.666167,-
39,0.990684,-
40,0.710151,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
