Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,56.212998,Daño
6,56.047473,Daño
7,59.611881,Daño
8,59.438871,Daño
9,12.615755,-
10,17.922456,-
11,12.616835,-
12,11.119643,-
13,28.452381,-
14,25.432044,-
15,20.90817,-
16,17.862681,-
17,16.420205,-
18,24.050856,-
19,16.421808,-
20,14.382981,-
21,27.589617,-
22,100,Daño
23,93.184901,Daño
24,34.421351,-
25,23.522178,-
26,32.69554,-
27,23.524672,-
28,17.507136,-
29,47.111738,-
30,43.628272,-
31,24.284288,-
32,20.802481,-
33,23.922344,-
34,24.467144,-
35,23.925064,-
36,20.524821,-
37,24.060619,-
38,21.578802,-
39,22.925336,-
40,20.442549,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
