Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,8.614148,-
6,12.326274,-
7,10.758203,-
8,15.099391,-
9,1.305194,-
10,2.204855,-
11,0.752062,-
12,1.077554,-
13,9.415932,-
14,14.759668,-
15,8.192889,-
16,15.083818,-
17,2.077934,-
18,1.209062,-
19,1.438129,-
20,1.458156,-
21,30.153771,-
22,65.23528,Daño
23,20.304043,-
24,4.218549,-
25,3.016494,-
26,2.236884,-
27,2.546377,-
28,2.541112,-
29,9.503143,-
30,9.450897,-
31,6.151035,-
32,100,Daño
33,6.042798,-
34,1.916924,-
35,2.386335,-
36,2.614311,-
37,2.537753,-
38,5.048743,-
39,2.091444,-
40,4.554929,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
