Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,39.451656,-
6,19.644635,-
7,100,Daño
8,25.92406,-
9,8.361439,-
10,6.962291,-
11,11.269396,-
12,13.400701,-
13,24.238653,-
14,7.615706,-
15,32.467945,-
16,8.307451,-
17,3.948985,-
18,3.535274,-
19,2.893254,-
20,3.175999,-
21,2.405889,-
22,39.217252,-
23,1.212937,-
24,22.739095,-
25,0.196386,-
26,0.356461,-
27,1.583449,-
28,1.864223,-
29,0.333823,-
30,0.563423,-
31,2.024415,-
32,0.446786,-
33,0.710906,-
34,0.716272,-
35,1.306177,-
36,1.433288,-
37,3.114933,-
38,1.081082,-
39,3.62677,-
40,1.083477,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
