Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.262998,-
6,3.134609,-
7,2.382198,-
8,7.250712,-
9,1.441081,-
10,1.494395,-
11,1.212292,-
12,1.338109,-
13,2.430949,-
14,3.611678,-
15,4.405817,-
16,3.240978,-
17,1.40859,-
18,1.416016,-
19,1.492745,-
20,1.483038,-
21,2.24028,-
22,16.672266,-
23,7.325985,-
24,100,Daño
25,1.546454,-
26,1.540769,-
27,1.770121,-
28,2.188078,-
29,2.184354,-
30,1.672261,-
31,2.446077,-
32,1.982244,-
33,1.651452,-
34,1.673538,-
35,1.784363,-
36,2.035278,-
37,1.965931,-
38,1.644741,-
39,1.750909,-
40,1.71091,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
