Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,100,Daño
6,74.595088434934269,Daño
7,99.311732429593349,Daño
8,73.958652068177173,Daño
9,11.052112018231815,-
10,11.39936240138845,-
11,10.941756717544818,-
12,11.408768750820949,-
13,41.43726054015368,-
14,24.202786335654199,-
15,41.360573289412976,-
16,24.131369101039244,-
17,23.494244861286131,-
18,24.664325882350145,-
19,23.276084214994945,-
20,24.430842368802178,-
21,33.778311689904648,-
22,38.318931090447443,-
23,34.204228135050649,-
24,37.700597898870576,-
25,37.267519315313827,-
26,39.211356673102159,-
27,36.86788095636966,-
28,38.140903200382354,-
29,46.866671077363506,-
30,45.24816511181799,-
31,45.387405410207379,-
32,44.187995838432556,-
33,49.63021163270588,-
34,51.254659266159607,Daño
35,49.23279861448782,-
36,50.069782647393914,Daño
37,58.990552305984814,Daño
38,56.954216085822232,Daño
39,57.09242848003877,Daño
40,55.336094700754948,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
