Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.198365213398384,-
6,16.986655783195435,-
7,2.6262337023579065,-
8,17.745345942802988,-
9,-7.6507688175742032,-
10,-7.6115323898305745,-
11,-7.2403200078618033,-
12,-7.3221311210964268,-
13,-4.6071942087829836,-
14,-0.56657150583624083,-
15,-4.4462623753599484,-
16,-0.46908290702468558,-
17,-5.9523986480116067,-
18,-5.5579640304482041,-
19,-3.0304893028983715,-
20,-3.4698443568646979,-
21,-2.8444007899811758,-
22,-4.8495840014968543,-
23,-3.4879981162270473,-
24,0.72027050625958555,-
25,-5.3895210226236827,-
26,-6.6329691824277166,-
27,0.41930786610743398,-
28,0.65148950300263708,-
29,-3.4315276203827043,-
30,-4.1944917817259215,-
31,-4.3117285121068498,-
32,-0.3518499297255972,-
33,5.0698113651113017,-
34,5.4366076483714822,-
35,2.8564295495596195,-
36,2.1997938798146399,-
37,100,Daño
38,12.276569192419899,-
39,10.517702535943945,-
40,16.297907462438964,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
