Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,85.077939091450389,Daño
6,85.063538401384818,Daño
7,85.051705623047752,Daño
8,85.080363316669903,Daño
9,15.067931489676589,-
10,15.062040491879184,-
11,15.06119940080151,-
12,15.064746585277941,-
13,44.049991353504545,-
14,44.06552455508789,-
15,44.058181606027127,-
16,44.072976551881972,-
17,32.576813390231052,-
18,32.568108191490467,-
19,32.57489335025744,-
20,32.58057070212498,-
21,100,Daño
22,99.982937602277246,Daño
23,99.993553203518744,Daño
24,99.981289343044239,Daño
25,55.012676984138679,Daño
26,54.983668656099425,Daño
27,54.988537448355515,Daño
28,54.994576020148742,Daño
29,65.283777544104822,Daño
30,65.289965256535282,Daño
31,65.37030649444209,Daño
32,65.697081616988825,Daño
33,68.737092504578087,Daño
34,68.774326810684073,Daño
35,68.774181088561491,Daño
36,68.889925199841869,Daño
37,65.922340385709532,Daño
38,65.947628975105772,Daño
39,65.964862218021068,Daño
40,66.305156087881244,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
