Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,9.7681658434905891,-
6,11.832839689815163,-
7,16.135053101161585,-
8,100,Daño
9,13.364124299026802,-
10,-1.4626438875260277,-
11,-1.2218528567900164,-
12,21.646988483105524,-
13,-3.472839960202324E-3,-
14,-1.3521716731000146,-
15,1.7287929253622543,-
16,13.072904015791426,-
17,4.3361483252727799,-
18,-2.0173959775192833,-
19,-1.8909203966799035,-
20,3.2657080158880998,-
21,1.8900858525846391,-
22,-0.58891301435020693,-
23,7.845520844337095,-
24,-1.7909652522056903,-
25,-2.7746363905481648E-2,-
26,-2.2163458842499435,-
27,-2.0383307851807744,-
28,1.9488650688651056E-2,-
29,-1.8396547652156425,-
30,-1.7331608605071585,-
31,-1.7754471641099434,-
32,-0.83963621617374973,-
33,-1.5612068530181353,-
34,-1.7826320268279878,-
35,-1.7752667056517561,-
36,-1.5528599403232801,-
37,-1.5406650873476928,-
38,-1.2853107326268547,-
39,-1.6210146709308555,-
40,-1.1434139475797962,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
