Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,9.7538773297406323,-
6,2.4082455025478136,-
7,1.0285686126580393,-
8,3.0643878013597021,-
9,-1.2534325305160874,-
10,-1.2419408452837248,-
11,-1.2398796984195297,-
12,-1.2398672265940323,-
13,0.81970886968658396,-
14,1.8583279984749044,-
15,3.3428780578321069,-
16,2.2115204136925031,-
17,-0.94508813754446974,-
18,-0.96341025944412184,-
19,-0.95427051180579303,-
20,-0.76201787000422105,-
21,2.3255346477527254,-
22,13.470715638302917,-
23,4.8479073430641266,-
24,100,Daño
25,-0.60721832563251144,-
26,-0.62630999101836371,-
27,1.0195700809996484,-
28,0.41086373511021468,-
29,0.55330655796209138,-
30,-0.26457672070950589,-
31,1.1785517184783516,-
32,8.0081554911070413E-2,-
33,-0.34502199353250035,-
34,-0.47940534711756588,-
35,0.69298879897159005,-
36,0.77569335892709113,-
37,0.14162391212352587,-
38,-0.14843943672499091,-
39,0.55647995724670141,-
40,-3.5634318836417357E-2,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
