Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,99.984853,Daño
6,100,Daño
7,99.954255,Daño
8,99.962708,Daño
9,11.161246,-
10,11.161552,-
11,11.161205,-
12,11.160529,-
13,59.704831,Daño
14,59.713312,Daño
15,59.709581,Daño
16,59.712588,Daño
17,22.314052,-
18,22.314222,-
19,22.314116,-
20,22.311583,-
21,48.164899,-
22,47.742226,-
23,47.741832,-
24,48.122578,-
25,37.125475,-
26,37.126714,-
27,37.125466,-
28,37.127751,-
29,36.495559,-
30,36.498706,-
31,36.496742,-
32,36.524027,-
33,46.316933,-
34,46.317596,-
35,46.316995,-
36,46.32197,-
37,41.142726,-
38,41.146165,-
39,41.172728,-
40,41.174769,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
