Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,17.844053,-
6,17.561865,-
7,20.114459,-
8,5.399046,-
9,1.443371,-
10,1.618995,-
11,0.798521,-
12,3.450133,-
13,3.366391,-
14,2.423769,-
15,1.508786,-
16,100,Daño
17,4.912857,-
18,0.712178,-
19,0.448648,-
20,7.469893,-
21,5.904371,-
22,1.589227,-
23,16.780409,-
24,6.697826,-
25,2.053945,-
26,0.205125,-
27,0.245489,-
28,1.948201,-
29,1.773727,-
30,0.870415,-
31,1.457538,-
32,2.650214,-
33,0.758087,-
34,0.260669,-
35,0.49658,-
36,0.974739,-
37,0.400931,-
38,0.474598,-
39,0.430015,-
40,1.050704,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
