Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,56.653025,Daño
6,81.614846,Daño
7,56.649224,Daño
8,71.987594,Daño
9,87.106028,Daño
10,99.999945,Daño
11,100,Daño
12,87.105976,Daño
13,67.042866,Daño
14,96.587275,Daño
15,67.012987,Daño
16,74.211617,Daño
17,59.830948,Daño
18,74.481089,Daño
19,74.481093,Daño
20,59.830945,Daño
21,36.190242,-
22,29.482703,-
23,55.291865,Daño
24,29.485305,-
25,11.258086,-
26,19.369595,-
27,19.369587,-
28,11.258096,-
29,8.923556,-
30,15.187676,-
31,9.081103,-
32,19.078638,-
33,43.657645,-
34,44.050616,-
35,44.050627,-
36,43.657633,-
37,45.153466,-
38,55.682176,Daño
39,45.401355,-
40,51.947315,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
