Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.320186,-
6,9.220366,-
7,8.724351,-
8,6.870288,-
9,0.691309,-
10,2.065659,-
11,1.436788,-
12,0.982017,-
13,3.837469,-
14,4.719555,-
15,3.752857,-
16,4.25029,-
17,2.000575,-
18,2.285565,-
19,2.726805,-
20,2.496303,-
21,6.922035,-
22,4.886427,-
23,3.65302,-
24,7.40141,-
25,3.851804,-
26,3.627968,-
27,3.976459,-
28,4.091567,-
29,4.734681,-
30,9.30514,-
31,100,Daño
32,8.21051,-
33,4.970805,-
34,4.646307,-
35,4.780957,-
36,5.181302,-
37,5.07931,-
38,4.136197,-
39,4.596405,-
40,5.165131,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
