Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,5.749129,-
6,58.582021,Daño
7,30.807162,-
8,58.579784,Daño
9,33.960635,-
10,33.960632,-
11,34.772756,-
12,34.772753,-
13,30.278742,-
14,98.590351,Daño
15,100,Daño
16,98.590357,Daño
17,32.042297,-
18,32.042303,-
19,33.51272,-
20,33.512713,-
21,25.988761,-
22,99.000429,Daño
23,25.988583,-
24,93.149051,Daño
25,33.467425,-
26,33.467439,-
27,32.486325,-
28,32.486343,-
29,15.327766,-
30,10.774549,-
31,5.008061,-
32,10.774558,-
33,33.747555,-
34,33.747559,-
35,31.152755,-
36,31.152771,-
37,30.478515,-
38,27.849052,-
39,30.309987,-
40,27.849051,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
