Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.855258,-
6,19.366351,-
7,21.970387,-
8,3.834997,-
9,1.960886,-
10,1.673639,-
11,0.792205,-
12,1.790036,-
13,4.328101,-
14,2.225263,-
15,4.174138,-
16,100,Daño
17,3.68297,-
18,0.668673,-
19,0.37236,-
20,6.221721,-
21,3.680735,-
22,1.013375,-
23,12.819007,-
24,12.444882,-
25,1.700774,-
26,0.399962,-
27,0.146783,-
28,1.602399,-
29,1.649294,-
30,0.62557,-
31,0.998272,-
32,2.348918,-
33,0.504329,-
34,0.19895,-
35,0.360225,-
36,0.748883,-
37,0.476347,-
38,0.499087,-
39,0.378105,-
40,0.985478,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
