Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,12.510977,-
6,6.170959,-
7,11.525208,-
8,6.966613,-
9,-6.348647,-
10,-6.654901,-
11,-6.561054,-
12,-6.233404,-
13,-1.543545,-
14,0.200257,-
15,-1.596573,-
16,0.277028,-
17,-3.092383,-
18,-5.226606,-
19,-4.571934,-
20,-2.545618,-
21,4.154376,-
22,-2.915823,-
23,-1.338414,-
24,-3.408591,-
25,-0.075327,-
26,-4.764291,-
27,-5.360089,-
28,-0.249035,-
29,-0.964538,-
30,2.709629,-
31,-3.634635,-
32,0.029816,-
33,3.395474,-
34,5.120614,-
35,4.504932,-
36,4.508339,-
37,17.331435,-
38,100,Daño
39,12.904902,-
40,15.492555,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
