Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,6.097915,-
6,12.221721,-
7,-0.664978,-
8,8.485545,-
9,-3.712992,-
10,-2.70482,-
11,-2.882403,-
12,-3.935,-
13,-0.994772,-
14,-2.077301,-
15,-1.574211,-
16,-2.512163,-
17,-3.134931,-
18,-2.039379,-
19,-2.175805,-
20,-3.224589,-
21,2.396403,-
22,2.235447,-
23,2.326984,-
24,1.531328,-
25,-2.773916,-
26,-3.11132,-
27,-3.486293,-
28,-3.140548,-
29,19.962541,-
30,-0.48257,-
31,2.209066,-
32,12.33283,-
33,3.093972,-
34,4.591082,-
35,3.691118,-
36,3.412784,-
37,12.691572,-
38,4.217984,-
39,9.799262,-
40,100,Daño
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
