Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,18.802637,-
6,18.931964,-
7,5.836501,-
8,21.369044,-
9,1.603321,-
10,2.588348,-
11,2.177902,-
12,4.284052,-
13,2.933667,-
14,4.396142,-
15,100,Daño
16,1.880566,-
17,0.969088,-
18,1.283802,-
19,5.629239,-
20,8.3465,-
21,7.446014,-
22,19.3269,-
23,1.807412,-
24,6.385499,-
25,0.475508,-
26,0.431237,-
27,2.341549,-
28,2.285392,-
29,1.049635,-
30,1.932615,-
31,2.851682,-
32,1.618613,-
33,0.644678,-
34,0.355083,-
35,0.88341,-
36,1.164087,-
37,0.572645,-
38,0.43279,-
39,1.21002,-
40,0.49208,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
