Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,42.72936,-
6,100,Daño
7,99.98944,Daño
8,42.731411,-
9,7.027467,-
10,40.213496,-
11,84.652608,Daño
12,40.213509,-
13,4.422574,-
14,25.344387,-
15,25.335178,-
16,4.424425,-
17,3.21217,-
18,13.554439,-
19,15.287602,-
20,13.554454,-
21,19.008603,-
22,19.005821,-
23,9.451462,-
24,9.44812,-
25,0.664218,-
26,2.860059,-
27,4.461671,-
28,2.860063,-
29,1.816031,-
30,3.838702,-
31,3.83236,-
32,1.818517,-
33,0.806978,-
34,0.620595,-
35,1.112608,-
36,0.62057,-
37,0.391101,-
38,0.38475,-
39,0.383985,-
40,0.393169,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
