Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,7.031585,-
6,63.605366,Daño
7,54.609353,Daño
8,63.605085,Daño
9,35.634561,-
10,35.634539,-
11,36.692114,-
12,36.692097,-
13,34.687783,-
14,99.954433,Daño
15,100,Daño
16,99.943066,Daño
17,34.290037,-
18,34.289984,-
19,34.785311,-
20,34.785263,-
21,9.907867,-
22,92.92144,Daño
23,9.9064,-
24,83.284345,Daño
25,35.92615,-
26,35.926049,-
27,27.646014,-
28,27.646021,-
29,24.14039,-
30,21.845983,-
31,13.530494,-
32,21.846133,-
33,35.592063,-
34,35.591981,-
35,29.39734,-
36,29.397338,-
37,32.028803,-
38,34.476678,-
39,31.504939,-
40,34.478438,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
