Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.003108,-
6,16.789473,-
7,4.87638,-
8,18.033502,-
9,-8.186353,-
10,-8.065528,-
11,-7.642711,-
12,-7.781728,-
13,-4.896833,-
14,-1.114208,-
15,-4.635973,-
16,-1.016036,-
17,-6.511619,-
18,-5.69186,-
19,-3.034167,-
20,-3.681234,-
21,-2.853508,-
22,-5.644446,-
23,-3.745815,-
24,0.669252,-
25,-6.097351,-
26,-6.595988,-
27,0.174101,-
28,0.292428,-
29,-3.301423,-
30,-4.608502,-
31,-5.627855,-
32,-1.429581,-
33,5.637353,-
34,4.844391,-
35,4.59291,-
36,3.195868,-
37,100,Daño
38,15.194583,-
39,13.197239,-
40,21.984122,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
