Numero_de_nodo,Valor_de_daño_normalizado,Estado
5,1.708849,-
6,11.280058,-
7,3.909204,-
8,1.310823,-
9,1.278685,-
10,1.280818,-
11,1.280138,-
12,1.27902,-
13,1.861367,-
14,1.541657,-
15,1.587836,-
16,2.203784,-
17,1.280416,-
18,1.279055,-
19,1.281318,-
20,1.283551,-
21,100,Daño
22,4.968131,-
23,16.684138,-
24,5.433479,-
25,1.282607,-
26,1.284329,-
27,1.28156,-
28,1.283912,-
29,1.3825,-
30,1.523636,-
31,1.632146,-
32,1.551515,-
33,1.294922,-
34,1.290892,-
35,1.290487,-
36,1.298284,-
37,1.276698,-
38,1.422302,-
39,1.297604,-
40,1.361312,-
41,,-
42,,-
43,,-
44,,-
45,,-
46,,-
47,,-
48,,-
49,,-
50,,-
51,,-
52,,-
